 Year  Month      TREFHT (K)     PRECC (m/s)
 2052      4 +2.88175476e+02 +1.63182001e-08
 2052      5 +2.89142822e+02 +1.64719136e-08
 2052      6 +2.89900085e+02 +1.66339582e-08
 2052      7 +2.90449432e+02 +1.73030905e-08
 2052      8 +2.90440643e+02 +1.69828454e-08
 2052      9 +2.89756256e+02 +1.56937912e-08
 2052     10 +2.88743500e+02 +1.56701052e-08
 2052     11 +2.87793152e+02 +1.57213833e-08
 2052     12 +2.86939423e+02 +1.55298334e-08
 2053      1 +2.87061432e+02 +1.55152886e-08
 2053      2 +2.87069580e+02 +1.56430566e-08
 2053      3 +2.87433838e+02 +1.58387383e-08
 2053      4 +2.88415405e+02 +1.61154698e-08
 2053      5 +2.89241913e+02 +1.59035451e-08
 2053      6 +2.89993469e+02 +1.67760472e-08
 2053      7 +2.90411530e+02 +1.68077605e-08
 2053      8 +2.90321075e+02 +1.70460250e-08
 2053      9 +2.89626770e+02 +1.62388503e-08
 2053     10 +2.88623138e+02 +1.53526045e-08
 2053     11 +2.87660583e+02 +1.48502348e-08
 2053     12 +2.86916107e+02 +1.57362923e-08
 2054      1 +2.86582794e+02 +1.55513913e-08
 2054      2 +2.86674225e+02 +1.61703255e-08
 2054      3 +2.87254669e+02 +1.58578484e-08
 2054      4 +2.88306305e+02 +1.60329101e-08
 2054      5 +2.89182617e+02 +1.58651279e-08
 2054      6 +2.89966888e+02 +1.69880003e-08
 2054      7 +2.90434875e+02 +1.75146013e-08
 2054      8 +2.90381165e+02 +1.70294374e-08
 2054      9 +2.89587585e+02 +1.61363456e-08
 2054     10 +2.88582855e+02 +1.45971395e-08
 2054     11 +2.87533051e+02 +1.59159033e-08
 2054     12 +2.86821930e+02 +1.53836037e-08
 2055      1 +2.86358307e+02 +1.59267497e-08
 2055      2 +2.86589111e+02 +1.58683005e-08
 2055      3 +2.87274506e+02 +1.63340808e-08
 2055      4 +2.88310944e+02 +1.61780846e-08
 2055      5 +2.89279755e+02 +1.59514233e-08
 2055      6 +2.89939667e+02 +1.66352940e-08
 2055      7 +2.90467499e+02 +1.72823835e-08
 2055      8 +2.90405212e+02 +1.64298015e-08
 2055      9 +2.89696747e+02 +1.54903557e-08
 2055     10 +2.88709991e+02 +1.51128177e-08
 2055     11 +2.87824829e+02 +1.57469771e-08
 2055     12 +2.86695618e+02 +1.56701745e-08
 2056      1 +2.86543762e+02 +1.61462275e-08
 2056      2 +2.86853088e+02 +1.56226001e-08
 2056      3 +2.87711121e+02 +1.60770686e-08
 2056      4 +2.88632965e+02 +1.64292331e-08
 2056      5 +2.89410980e+02 +1.66587224e-08
 2056      6 +2.90207489e+02 +1.72357133e-08
 2056      7 +2.90498077e+02 +1.68104659e-08
 2056      8 +2.90586823e+02 +1.66668421e-08
 2056      9 +2.89898102e+02 +1.55124180e-08
 2056     10 +2.88884491e+02 +1.57698512e-08
 2056     11 +2.87938202e+02 +1.57482560e-08
 2056     12 +2.86839264e+02 +1.56227635e-08
 2057      1 +2.86504944e+02 +1.53201150e-08
 2057      2 +2.86938324e+02 +1.59427973e-08
 2057      3 +2.87414337e+02 +1.60320059e-08
 2057      4 +2.88245941e+02 +1.57962887e-08
 2057      5 +2.89105499e+02 +1.60368376e-08
 2057      6 +2.89878845e+02 +1.69622840e-08
 2057      7 +2.90382111e+02 +1.73460020e-08
 2057      8 +2.90235596e+02 +1.63960809e-08
 2057      9 +2.89745728e+02 +1.57370739e-08
 2057     10 +2.88827972e+02 +1.54810618e-08
 2057     11 +2.87744965e+02 +1.55711284e-08
 2057     12 +2.86907410e+02 +1.62256324e-08
